Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Sales
44599.0,2024-07-20,CUST922,Female,62.0,Electronics,2.0,428.0,,856.0
27225.0,2024-07-20,CUST124,Female,40.0,Beauty,4.0,325.0,,1300.0
95692.0,2024-07-20,CUST600,Female,54.0,Groceries,1.0,471.0,,471.0
57593.0,2024-07-20,CUST997,Female,45.0,Groceries,4.0,148.0,,592.0
15524.0,2024-07-20,CUST564,Female,30.0,Beauty,3.0,478.0,,1434.0
78977.0,2024-07-20,CUST301,Female,63.0,Furniture,4.0,207.0,,828.0
72817.0,2024-07-20,CUST859,Female,36.0,Groceries,3.0,387.0,,1161.0
65734.0,2024-07-21,CUST583,Male,19.0,Clothing,2.0,321.0,,642.0
92251.0,2024-07-21,CUST790,Male,64.0,Furniture,3.0,40.0,,120.0
14508.0,2024-07-21,CUST316,Female,30.0,Electronics,2.0,79.0,,158.0
78223.0,2024-07-21,CUST262,Female,19.0,Groceries,3.0,412.0,,1236.0
30530.0,2024-07-21,CUST349,Female,23.0,Electronics,3.0,113.0,,339.0
72235.0,2024-07-21,CUST866,Female,45.0,Groceries,3.0,371.0,,1113.0
55609.0,2024-07-21,CUST226,Female,37.0,Furniture,2.0,245.0,,490.0
70343.0,2024-07-21,CUST108,Female,61.0,Clothing,3.0,376.0,,1128.0
99498.0,2024-07-21,CUST774,Female,23.0,Beauty,4.0,89.0,,356.0
10831.0,2024-07-22,CUST867,Male,51.0,Groceries,1.0,346.0,,346.0
28205.0,2024-07-22,CUST530,Male,52.0,Clothing,4.0,261.0,,1044.0
67843.0,2024-07-22,CUST565,Female,52.0,Groceries,1.0,403.0,,403.0
71035.0,2024-07-22,CUST964,Male,22.0,Furniture,2.0,161.0,,322.0
27749.0,2024-07-22,CUST411,Male,51.0,Beauty,2.0,123.0,,246.0
93308.0,2024-07-22,CUST268,Male,43.0,Furniture,1.0,37.0,,37.0
80226.0,2024-07-22,CUST798,Female,58.0,Electronics,3.0,232.0,,696.0
62571.0,2024-07-22,CUST731,Female,35.0,Clothing,1.0,64.0,,64.0
96724.0,2024-07-22,CUST945,Female,63.0,Groceries,2.0,74.0,,148.0
49068.0,2024-07-22,CUST819,Female,18.0,Electronics,4.0,129.0,,516.0
84659.0,2024-07-22,CUST295,Male,18.0,Furniture,1.0,204.0,,204.0
58558.0,2024-07-22,CUST341,Female,35.0,Furniture,2.0,305.0,,610.0
13662.0,2024-07-22,CUST333,Female,21.0,Clothing,1.0,142.0,,142.0
34557.0,2024-07-22,CUST131,Female,51.0,Groceries,1.0,394.0,,394.0
42858.0,2024-07-22,CUST966,Female,22.0,Furniture,4.0,239.0,,956.0
71821.0,2024-07-23,CUST769,Male,19.0,Groceries,3.0,99.0,,297.0
43370.0,2024-07-23,CUST476,Male,64.0,Electronics,2.0,448.0,,896.0
88261.0,2024-07-23,CUST797,Female,35.0,Furniture,2.0,14.0,,28.0
71299.0,2024-07-23,CUST763,Male,54.0,Beauty,2.0,50.0,,100.0
48815.0,2024-07-23,CUST152,Male,62.0,Electronics,3.0,99.0,,297.0
70321.0,2024-07-23,CUST845,Female,38.0,Furniture,2.0,11.0,,22.0
66494.0,2024-07-23,CUST571,Female,33.0,Beauty,1.0,462.0,,462.0
47931.0,2024-07-24,CUST310,Male,37.0,Electronics,4.0,291.0,,1164.0
81891.0,2024-07-24,CUST202,Female,61.0,Groceries,1.0,433.0,,433.0
67631.0,2024-07-24,CUST418,Female,23.0,Groceries,4.0,418.0,,1672.0
50002.0,2024-07-24,CUST743,Male,35.0,Groceries,3.0,206.0,,618.0
23998.0,2024-07-24,CUST364,Female,62.0,Clothing,2.0,248.0,,496.0
45693.0,2024-07-24,CUST529,Female,59.0,Groceries,3.0,17.0,,51.0
83331.0,2024-07-24,CUST314,Female,56.0,Beauty,4.0,416.0,,1664.0
79846.0,2024-07-24,CUST961,Female,50.0,Groceries,2.0,82.0,,164.0
64975.0,2024-07-24,CUST274,Female,43.0,Groceries,1.0,55.0,,55.0
87267.0,2024-07-24,CUST883,Female,23.0,Groceries,4.0,64.0,,256.0
88354.0,2024-07-24,CUST101,Female,34.0,Beauty,4.0,82.0,,328.0
88699.0,2024-07-24,CUST908,Male,26.0,Groceries,4.0,358.0,,1432.0
46205.0,2024-07-24,CUST262,Female,19.0,Beauty,2.0,165.0,,330.0
68401.0,2024-07-24,CUST836,Female,34.0,Furniture,2.0,401.0,,802.0
28242.0,2024-07-24,CUST860,Female,23.0,Clothing,3.0,426.0,,1278.0
22063.0,2024-07-24,CUST931,Male,41.0,Beauty,3.0,347.0,,1041.0
12004.0,2024-07-24,CUST812,Female,47.0,Beauty,3.0,496.0,,1488.0
17064.0,2024-07-25,CUST817,Male,50.0,Clothing,2.0,273.0,,546.0
70741.0,2024-07-25,CUST913,Male,22.0,Groceries,3.0,179.0,,537.0
25223.0,2024-07-25,CUST466,Male,26.0,Beauty,2.0,39.0,,78.0
20521.0,2024-07-25,CUST829,Female,53.0,Electronics,2.0,118.0,,236.0
35274.0,2024-07-25,CUST367,Female,31.0,Clothing,1.0,32.0,,32.0
76876.0,2024-07-25,CUST804,Female,55.0,Groceries,1.0,350.0,,350.0
44611.0,2024-07-25,CUST520,Female,41.0,Beauty,1.0,282.0,,282.0
43629.0,2024-07-25,CUST402,Female,48.0,Beauty,1.0,135.0,,135.0
10573.0,2024-07-26,CUST913,Female,61.0,Groceries,4.0,406.0,,1624.0
36581.0,2024-07-26,CUST639,Female,46.0,Furniture,3.0,43.0,,129.0
77145.0,2024-07-26,CUST288,Female,34.0,Groceries,2.0,37.0,,74.0
90590.0,2024-07-26,CUST326,Female,35.0,Beauty,3.0,116.0,,348.0
87315.0,2024-07-26,CUST364,Male,40.0,Clothing,2.0,414.0,,828.0
59507.0,2024-07-27,CUST497,Female,42.0,Furniture,2.0,21.0,,42.0
48837.0,2024-07-27,CUST391,Male,44.0,Electronics,3.0,161.0,,483.0
21047.0,2024-07-27,CUST434,Female,21.0,Electronics,2.0,246.0,,492.0
97280.0,2024-07-27,CUST737,Male,61.0,Beauty,1.0,296.0,,296.0
83750.0,2024-07-27,CUST657,Male,53.0,Groceries,4.0,276.0,,1104.0
92590.0,2024-07-27,CUST608,Female,61.0,Beauty,4.0,352.0,,1408.0
68552.0,2024-07-27,CUST429,Male,62.0,Electronics,3.0,109.0,,327.0
30957.0,2024-07-27,CUST438,Female,49.0,Clothing,4.0,470.0,,1880.0
65144.0,2024-07-27,CUST605,Female,25.0,Beauty,2.0,131.0,,262.0
62276.0,2024-07-27,CUST528,Female,46.0,Groceries,2.0,468.0,,936.0
84659.0,2024-07-27,CUST796,Male,18.0,Clothing,4.0,84.0,,336.0
58950.0,2024-07-27,CUST267,Female,62.0,Furniture,2.0,229.0,,458.0
42620.0,2024-07-27,CUST299,Male,63.0,Groceries,3.0,258.0,,774.0
30145.0,2024-07-27,CUST638,Female,60.0,Groceries,3.0,422.0,,1266.0
17980.0,2024-07-27,CUST413,Female,41.0,Furniture,1.0,497.0,,497.0
32006.0,2024-07-27,CUST418,Male,23.0,Groceries,2.0,66.0,,132.0
69480.0,2024-07-28,CUST500,Female,18.0,Electronics,4.0,219.0,,876.0
83637.0,2024-07-28,CUST346,Female,22.0,Groceries,4.0,132.0,,528.0
66931.0,2024-07-28,CUST663,Female,33.0,Beauty,2.0,133.0,,266.0
27922.0,2024-07-28,CUST585,Male,33.0,Beauty,3.0,25.0,,75.0
54925.0,2024-07-28,CUST522,Male,55.0,Beauty,3.0,106.0,,318.0
67138.0,2024-07-28,CUST660,Male,53.0,Electronics,4.0,104.0,,416.0
94346.0,2024-07-28,CUST729,Male,46.0,Clothing,1.0,373.0,,373.0
29295.0,2024-07-29,CUST110,Female,59.0,Clothing,3.0,254.0,,762.0
58223.0,2024-07-29,CUST952,Female,59.0,Groceries,2.0,438.0,,876.0
90896.0,2024-07-29,CUST529,Male,51.0,Groceries,4.0,291.0,,1164.0
44243.0,2024-07-29,CUST736,Female,47.0,Clothing,2.0,478.0,,956.0
28788.0,2024-07-29,CUST511,Female,18.0,Beauty,2.0,397.0,,794.0
74775.0,2024-07-29,CUST360,Male,41.0,Clothing,4.0,421.0,,1684.0
97825.0,2024-07-29,CUST694,Female,51.0,Beauty,2.0,389.0,,778.0
98740.0,2024-07-29,CUST490,Female,34.0,Furniture,3.0,82.0,,246.0
12039.0,2024-07-29,CUST339,Male,24.0,Beauty,1.0,262.0,,262.0
55641.0,2024-07-29,CUST316,Male,21.0,Clothing,4.0,138.0,,552.0
35167.0,2024-07-29,CUST453,Male,27.0,Electronics,3.0,72.0,,216.0
26550.0,2024-07-29,CUST378,Female,35.0,Groceries,4.0,123.0,,492.0
27479.0,2024-07-30,CUST431,Female,35.0,Furniture,1.0,23.0,,23.0
67716.0,2024-07-30,CUST844,Male,20.0,Groceries,3.0,246.0,,738.0
19047.0,2024-07-30,CUST790,Male,51.0,Clothing,2.0,209.0,,418.0
98021.0,2024-07-30,CUST937,Male,28.0,Groceries,1.0,58.0,,58.0
92415.0,2024-07-30,CUST337,Female,20.0,Beauty,4.0,21.0,,84.0
85459.0,2024-07-30,CUST353,Female,18.0,Electronics,3.0,24.0,,72.0
40481.0,2024-07-30,CUST963,Female,42.0,Clothing,2.0,92.0,,184.0
42840.0,2024-07-30,CUST394,Female,23.0,Groceries,4.0,394.0,,1576.0
53472.0,2024-07-30,CUST299,Female,29.0,Clothing,3.0,344.0,,1032.0
85343.0,2024-07-30,CUST109,Female,61.0,Groceries,2.0,447.0,,894.0
54661.0,2024-07-30,CUST965,Female,58.0,Beauty,3.0,362.0,,1086.0
39121.0,2024-07-30,CUST628,Male,44.0,Clothing,1.0,357.0,,357.0
92487.0,2024-07-30,CUST127,Male,40.0,Groceries,1.0,48.0,,48.0
50546.0,2024-07-30,CUST177,Female,34.0,Clothing,2.0,449.0,,898.0
80258.0,2024-07-30,CUST907,Female,34.0,Clothing,1.0,469.0,,469.0
72203.0,2024-07-30,CUST874,Female,24.0,Furniture,4.0,109.0,,436.0
49437.0,2024-07-30,CUST111,Male,57.0,Beauty,3.0,261.0,,783.0
71156.0,2024-07-31,CUST900,Female,37.0,Beauty,3.0,485.0,,1455.0
76782.0,2024-07-31,CUST433,Male,58.0,Groceries,1.0,296.0,,296.0
15037.0,2024-07-31,CUST739,Male,61.0,Clothing,1.0,87.0,,87.0
34917.0,2024-07-31,CUST373,Female,43.0,Electronics,2.0,303.0,,606.0
47875.0,2024-07-31,CUST574,Male,55.0,Furniture,2.0,148.0,,296.0
52777.0,2024-07-31,CUST988,Male,31.0,Clothing,4.0,129.0,,516.0
81345.0,2024-08-01,CUST741,Male,30.0,Furniture,4.0,374.0,,1496.0
91196.0,2024-08-01,CUST176,Female,55.0,Clothing,3.0,182.0,,546.0
85257.0,2024-08-01,CUST917,Male,36.0,Clothing,2.0,108.0,,216.0
34075.0,2024-08-01,CUST347,Male,49.0,Furniture,2.0,498.0,,996.0
17934.0,2024-08-01,CUST521,Female,18.0,Beauty,3.0,499.0,,1497.0
28220.0,2024-08-01,CUST824,Female,56.0,Clothing,2.0,487.0,,974.0
80320.0,2024-08-01,CUST344,Male,61.0,Groceries,2.0,391.0,,782.0
89906.0,2024-08-02,CUST445,Female,31.0,Furniture,1.0,472.0,,472.0
46951.0,2024-08-02,CUST147,Female,47.0,Furniture,2.0,183.0,,366.0
46649.0,2024-08-02,CUST162,Female,32.0,Groceries,4.0,374.0,,1496.0
64318.0,2024-08-02,CUST374,Male,49.0,Furniture,1.0,21.0,,21.0
57662.0,2024-08-02,CUST572,Female,40.0,Furniture,1.0,319.0,,319.0
19013.0,2024-08-02,CUST893,Male,19.0,Groceries,2.0,180.0,,360.0
70001.0,2024-08-03,CUST975,Female,36.0,Furniture,1.0,92.0,,92.0
77985.0,2024-08-03,CUST157,Male,59.0,Groceries,1.0,105.0,,105.0
79207.0,2024-08-03,CUST640,Female,19.0,Beauty,2.0,219.0,,438.0
70435.0,2024-08-03,CUST573,Female,60.0,Electronics,3.0,288.0,,864.0
80846.0,2024-08-03,CUST482,Male,48.0,Beauty,4.0,363.0,,1452.0
65069.0,2024-08-03,CUST779,Male,40.0,Electronics,4.0,45.0,,180.0
32660.0,2024-08-03,CUST940,Male,27.0,Groceries,2.0,426.0,,852.0
14747.0,2024-08-03,CUST600,Female,47.0,Beauty,4.0,278.0,,1112.0
44784.0,2024-08-03,CUST131,Male,25.0,Furniture,3.0,349.0,,1047.0
32419.0,2024-08-03,CUST562,Male,29.0,Furniture,1.0,318.0,,318.0
39716.0,2024-08-03,CUST599,Male,39.0,Beauty,1.0,54.0,,54.0
98248.0,2024-08-03,CUST898,Male,18.0,Furniture,2.0,114.0,,228.0
59686.0,2024-08-03,CUST514,Female,50.0,Electronics,1.0,229.0,,229.0
54380.0,2024-08-03,CUST188,Male,41.0,Beauty,1.0,194.0,,194.0
21343.0,2024-08-03,CUST585,Male,53.0,Groceries,1.0,306.0,,306.0
84990.0,2024-08-03,CUST312,Male,56.0,Beauty,1.0,367.0,,367.0
21416.0,2024-08-04,CUST703,Female,22.0,Electronics,4.0,412.0,,1648.0
27560.0,2024-08-04,CUST517,Male,38.0,Clothing,3.0,102.0,,306.0
87213.0,2024-08-04,CUST534,Female,24.0,Clothing,2.0,221.0,,442.0
14452.0,2024-08-04,CUST630,Female,59.0,Furniture,1.0,375.0,,375.0
27548.0,2024-08-04,CUST909,Female,44.0,Groceries,3.0,52.0,,156.0
54975.0,2024-08-04,CUST324,Female,61.0,Electronics,4.0,305.0,,1220.0
69415.0,2024-08-04,CUST955,Female,50.0,Furniture,1.0,400.0,,400.0
70556.0,2024-08-04,CUST161,Male,27.0,Electronics,4.0,96.0,,384.0
38525.0,2024-08-04,CUST570,Male,28.0,Beauty,3.0,38.0,,114.0
56395.0,2024-08-04,CUST805,Male,35.0,Groceries,3.0,291.0,,873.0
79211.0,2024-08-04,CUST842,Male,18.0,Furniture,3.0,11.0,,33.0
30835.0,2024-08-05,CUST221,Male,62.0,Groceries,1.0,157.0,,157.0
90740.0,2024-08-05,CUST112,Male,64.0,Beauty,2.0,261.0,,522.0
60675.0,2024-08-05,CUST274,Male,39.0,Furniture,1.0,265.0,,265.0
72140.0,2024-08-05,CUST123,Female,50.0,Groceries,4.0,120.0,,480.0
94988.0,2024-08-05,CUST308,Male,25.0,Clothing,2.0,272.0,,544.0
93101.0,2024-08-05,CUST557,Male,18.0,Furniture,4.0,147.0,,588.0
97241.0,2024-08-05,CUST897,Male,36.0,Electronics,1.0,407.0,,407.0
84647.0,2024-08-05,CUST252,Male,52.0,Clothing,3.0,101.0,,303.0
74746.0,2024-08-05,CUST417,Female,45.0,Beauty,1.0,167.0,,167.0
30781.0,2024-08-05,CUST238,Female,63.0,Electronics,3.0,136.0,,408.0
79131.0,2024-08-05,CUST517,Male,34.0,Furniture,4.0,35.0,,140.0
52958.0,2024-08-05,CUST515,Male,37.0,Clothing,1.0,33.0,,33.0
66250.0,2024-08-05,CUST494,Male,46.0,Electronics,4.0,499.0,,1996.0
24039.0,2024-08-05,CUST554,Male,56.0,Beauty,1.0,47.0,,47.0
94940.0,2024-08-05,CUST569,Male,20.0,Beauty,1.0,232.0,,232.0
95545.0,2024-08-05,CUST182,Male,26.0,Electronics,4.0,55.0,,220.0
33850.0,2024-08-05,CUST408,Female,46.0,Beauty,2.0,177.0,,354.0
41964.0,2024-08-06,CUST245,Male,62.0,Groceries,2.0,155.0,,310.0
28742.0,2024-08-06,CUST270,Male,51.0,Electronics,2.0,50.0,,100.0
28840.0,2024-08-06,CUST809,Male,22.0,Electronics,1.0,494.0,,494.0
56544.0,2024-08-06,CUST413,Male,40.0,Furniture,3.0,293.0,,879.0
36382.0,2024-08-06,CUST962,Male,61.0,Furniture,2.0,423.0,,846.0
42407.0,2024-08-06,CUST169,Male,62.0,Electronics,4.0,388.0,,1552.0
85206.0,2024-08-06,CUST701,Male,52.0,Furniture,4.0,55.0,,220.0
21597.0,2024-08-06,CUST948,Male,30.0,Furniture,2.0,80.0,,160.0
20185.0,2024-08-06,CUST948,Male,52.0,Furniture,2.0,428.0,,856.0
57889.0,2024-08-06,CUST168,Female,61.0,Furniture,3.0,319.0,,957.0
63939.0,2024-08-06,CUST277,Male,48.0,Electronics,3.0,415.0,,1245.0
27237.0,2024-08-07,CUST716,Male,24.0,Beauty,4.0,274.0,,1096.0
31337.0,2024-08-07,CUST276,Female,58.0,Beauty,2.0,284.0,,568.0
43357.0,2024-08-07,CUST225,Female,50.0,Beauty,3.0,85.0,,255.0
85184.0,2024-08-07,CUST618,Male,44.0,Furniture,2.0,454.0,,908.0
12686.0,2024-08-07,CUST360,Female,63.0,Electronics,1.0,311.0,,311.0
75786.0,2024-08-07,CUST411,Female,29.0,Furniture,4.0,326.0,,1304.0
25402.0,2024-08-07,CUST144,Male,23.0,Groceries,2.0,419.0,,838.0
25266.0,2024-08-07,CUST413,Male,50.0,Furniture,1.0,11.0,,11.0
34784.0,2024-08-07,CUST885,Male,61.0,Beauty,1.0,418.0,,418.0
42813.0,2024-08-07,CUST953,Male,62.0,Clothing,2.0,352.0,,704.0
70991.0,2024-08-07,CUST932,Female,31.0,Groceries,3.0,371.0,,1113.0
93466.0,2024-08-07,CUST768,Male,20.0,Electronics,3.0,189.0,,567.0
62777.0,2024-08-07,CUST839,Male,32.0,Electronics,1.0,444.0,,444.0
73553.0,2024-08-07,CUST483,Female,20.0,Electronics,1.0,195.0,,195.0
88706.0,2024-08-07,CUST450,Male,19.0,Electronics,1.0,167.0,,167.0
87826.0,2024-08-07,CUST242,Female,34.0,Electronics,3.0,149.0,,447.0
22857.0,2024-08-07,CUST281,Male,38.0,Clothing,1.0,222.0,,222.0
48788.0,2024-08-08,CUST604,Female,41.0,Clothing,1.0,188.0,,188.0
26526.0,2024-08-08,CUST323,Male,48.0,Groceries,4.0,333.0,,1332.0
59576.0,2024-08-08,CUST105,Female,63.0,Furniture,4.0,104.0,,416.0
56839.0,2024-08-08,CUST339,Female,22.0,Electronics,3.0,375.0,,1125.0
37470.0,2024-08-08,CUST638,Male,56.0,Clothing,4.0,120.0,,480.0
73374.0,2024-08-08,CUST905,Female,57.0,Clothing,4.0,126.0,,504.0
60033.0,2024-08-08,CUST691,Male,22.0,Groceries,4.0,167.0,,668.0
83279.0,2024-08-08,CUST904,Female,46.0,Groceries,2.0,493.0,,986.0
27382.0,2024-08-08,CUST249,Female,56.0,Beauty,4.0,392.0,,1568.0
26886.0,2024-08-08,CUST977,Female,18.0,Clothing,4.0,427.0,,1708.0
73111.0,2024-08-08,CUST224,Female,55.0,Furniture,1.0,396.0,,396.0
38900.0,2024-08-08,CUST626,Male,56.0,Groceries,1.0,24.0,,24.0
18750.0,2024-08-08,CUST951,Male,47.0,Beauty,2.0,380.0,,760.0
26900.0,2024-08-08,CUST663,Male,54.0,Furniture,1.0,404.0,,404.0
35518.0,2024-08-08,CUST667,Female,40.0,Electronics,3.0,53.0,,159.0
36892.0,2024-08-08,CUST371,Female,19.0,Electronics,1.0,120.0,,120.0
11703.0,2024-08-08,CUST300,Female,34.0,Beauty,3.0,478.0,,1434.0
62046.0,2024-08-09,CUST718,Female,38.0,Furniture,1.0,184.0,,184.0
90103.0,2024-08-09,CUST250,Female,45.0,Beauty,1.0,276.0,,276.0
72595.0,2024-08-09,CUST869,Male,64.0,Electronics,3.0,306.0,,918.0
86368.0,2024-08-09,CUST674,Male,50.0,Furniture,2.0,406.0,,812.0
43839.0,2024-08-09,CUST774,Female,23.0,Electronics,1.0,478.0,,478.0
51973.0,2024-08-09,CUST551,Male,36.0,Electronics,1.0,484.0,,484.0
92376.0,2024-08-09,CUST861,Male,30.0,Beauty,1.0,34.0,,34.0
21446.0,2024-08-09,CUST490,Male,51.0,Furniture,4.0,97.0,,388.0
34057.0,2024-08-09,CUST591,Male,37.0,Clothing,2.0,348.0,,696.0
28310.0,2024-08-09,CUST213,Male,27.0,Groceries,2.0,394.0,,788.0
74368.0,2024-08-09,CUST329,Female,38.0,Groceries,3.0,215.0,,645.0
18503.0,2024-08-09,CUST369,Male,53.0,Furniture,1.0,288.0,,288.0
29985.0,2024-08-09,CUST902,Male,25.0,Electronics,1.0,27.0,,27.0
53668.0,2024-08-09,CUST833,Male,59.0,Beauty,3.0,44.0,,132.0
42253.0,2024-08-09,CUST502,Male,58.0,Furniture,2.0,109.0,,218.0
45226.0,2024-08-09,CUST993,Male,26.0,Clothing,4.0,258.0,,1032.0
41196.0,2024-08-09,CUST404,Male,41.0,Furniture,2.0,108.0,,216.0
29084.0,2024-08-10,CUST933,Male,28.0,Clothing,3.0,479.0,,1437.0
39734.0,2024-08-10,CUST892,Female,21.0,Clothing,1.0,365.0,,365.0
59391.0,2024-08-10,CUST747,Female,50.0,Groceries,1.0,280.0,,280.0
80209.0,2024-08-10,CUST319,Male,27.0,Groceries,4.0,476.0,,1904.0
61694.0,2024-08-10,CUST794,Female,51.0,Clothing,4.0,118.0,,472.0
71887.0,2024-08-10,CUST773,Male,46.0,Electronics,1.0,91.0,,91.0
41410.0,2024-08-10,CUST677,Male,35.0,Groceries,2.0,159.0,,318.0
70027.0,2024-08-10,CUST254,Male,23.0,Furniture,1.0,375.0,,375.0
81327.0,2024-08-10,CUST252,Female,63.0,Electronics,1.0,452.0,,452.0
49838.0,2024-08-10,CUST554,Female,27.0,Furniture,4.0,445.0,,1780.0
74736.0,2024-08-10,CUST367,Female,19.0,Clothing,1.0,339.0,,339.0
97308.0,2024-08-10,CUST644,Female,47.0,Clothing,2.0,489.0,,978.0
80653.0,2024-08-10,CUST254,Female,19.0,Electronics,3.0,181.0,,543.0
46696.0,2024-08-11,CUST522,Male,25.0,Electronics,1.0,135.0,,135.0
30029.0,2024-08-11,CUST991,Male,38.0,Electronics,4.0,22.0,,88.0
69783.0,2024-08-11,CUST571,Male,44.0,Groceries,3.0,134.0,,402.0
39908.0,2024-08-11,CUST373,Female,37.0,Groceries,3.0,488.0,,1464.0
24396.0,2024-08-11,CUST443,Male,34.0,Furniture,4.0,56.0,,224.0
43764.0,2024-08-11,CUST149,Female,37.0,Beauty,1.0,119.0,,119.0
63678.0,2024-08-11,CUST107,Male,61.0,Electronics,1.0,357.0,,357.0
83184.0,2024-08-11,CUST733,Female,24.0,Groceries,1.0,423.0,,423.0
75492.0,2024-08-11,CUST422,Male,21.0,Clothing,2.0,47.0,,94.0
39010.0,2024-08-11,CUST384,Female,25.0,Groceries,4.0,176.0,,704.0
10585.0,2024-08-11,CUST478,Female,60.0,Clothing,1.0,66.0,,66.0
78943.0,2024-08-11,CUST442,Female,39.0,Electronics,4.0,324.0,,1296.0
19957.0,2024-08-11,CUST236,Female,33.0,Clothing,4.0,155.0,,620.0
74501.0,2024-08-11,CUST990,Female,51.0,Beauty,3.0,270.0,,810.0
92135.0,2024-08-12,CUST790,Male,22.0,Electronics,2.0,367.0,,734.0
22455.0,2024-08-12,CUST666,Male,45.0,Beauty,1.0,415.0,,415.0
13894.0,2024-08-12,CUST642,Male,29.0,Beauty,4.0,111.0,,444.0
54734.0,2024-08-12,CUST254,Female,29.0,Electronics,2.0,221.0,,442.0
58339.0,2024-08-12,CUST472,Female,57.0,Electronics,3.0,463.0,,1389.0
44240.0,2024-08-12,CUST689,Male,35.0,Groceries,4.0,153.0,,612.0
87324.0,2024-08-12,CUST828,Male,22.0,Groceries,3.0,446.0,,1338.0
64789.0,2024-08-12,CUST726,Male,57.0,Clothing,2.0,487.0,,974.0
34474.0,2024-08-12,CUST621,Male,20.0,Electronics,4.0,68.0,,272.0
54142.0,2024-08-12,CUST760,Male,54.0,Clothing,3.0,289.0,,867.0
34941.0,2024-08-12,CUST238,Female,40.0,Furniture,2.0,385.0,,770.0
29832.0,2024-08-12,CUST510,Female,55.0,Groceries,1.0,15.0,,15.0
83424.0,2024-08-13,CUST616,Male,35.0,Electronics,4.0,431.0,,1724.0
50869.0,2024-08-13,CUST768,Female,34.0,Groceries,4.0,74.0,,296.0
20485.0,2024-08-13,CUST173,Male,36.0,Clothing,2.0,79.0,,158.0
14659.0,2024-08-13,CUST599,Male,45.0,Electronics,2.0,163.0,,326.0
13411.0,2024-08-13,CUST841,Male,28.0,Beauty,3.0,412.0,,1236.0
18260.0,2024-08-13,CUST410,Female,51.0,Electronics,4.0,16.0,,64.0
88102.0,2024-08-13,CUST790,Male,22.0,Electronics,4.0,339.0,,1356.0
61715.0,2024-08-13,CUST405,Female,39.0,Beauty,3.0,393.0,,1179.0
68618.0,2024-08-13,CUST619,Female,27.0,Electronics,4.0,455.0,,1820.0
22231.0,2024-08-13,CUST644,Female,33.0,Furniture,3.0,291.0,,873.0
39214.0,2024-08-13,CUST798,Female,32.0,Groceries,4.0,313.0,,1252.0
88873.0,2024-08-13,CUST178,Male,60.0,Beauty,1.0,113.0,,113.0
97428.0,2024-08-13,CUST970,Female,63.0,Electronics,2.0,409.0,,818.0
83198.0,2024-08-13,CUST693,Female,56.0,Beauty,3.0,87.0,,261.0
62511.0,2024-08-13,CUST312,Male,54.0,Clothing,2.0,365.0,,730.0
63340.0,2024-08-14,CUST998,Male,32.0,Electronics,3.0,375.0,,1125.0
34967.0,2024-08-14,CUST206,Male,42.0,Beauty,2.0,406.0,,812.0
44073.0,2024-08-14,CUST548,Male,51.0,Groceries,1.0,271.0,,271.0
34606.0,2024-08-14,CUST272,Female,37.0,Beauty,1.0,472.0,,472.0
42685.0,2024-08-14,CUST485,Female,31.0,Beauty,1.0,145.0,,145.0
99863.0,2024-08-14,CUST496,Female,24.0,Groceries,3.0,65.0,,195.0
95866.0,2024-08-14,CUST245,Male,57.0,Clothing,3.0,183.0,,549.0
19312.0,2024-08-14,CUST169,Female,35.0,Electronics,2.0,388.0,,776.0
19008.0,2024-08-14,CUST340,Male,33.0,Beauty,3.0,79.0,,237.0
47272.0,2024-08-15,CUST347,Male,34.0,Beauty,4.0,352.0,,1408.0
89520.0,2024-08-15,CUST422,Female,44.0,Beauty,2.0,469.0,,938.0
56393.0,2024-08-15,CUST890,Male,35.0,Groceries,4.0,133.0,,532.0
14295.0,2024-08-15,CUST242,Female,52.0,Beauty,3.0,183.0,,549.0
17888.0,2024-08-15,CUST552,Female,37.0,Furniture,4.0,449.0,,1796.0
70112.0,2024-08-15,CUST836,Male,47.0,Clothing,4.0,261.0,,1044.0
86833.0,2024-08-15,CUST558,Female,22.0,Furniture,1.0,227.0,,227.0
10653.0,2024-08-15,CUST971,Male,55.0,Electronics,3.0,444.0,,1332.0
57686.0,2024-08-15,CUST603,Female,56.0,Furniture,1.0,363.0,,363.0
45994.0,2024-08-15,CUST222,Male,54.0,Groceries,1.0,447.0,,447.0
30015.0,2024-08-15,CUST680,Female,32.0,Clothing,2.0,22.0,,44.0
87451.0,2024-08-15,CUST312,Female,58.0,Groceries,3.0,497.0,,1491.0
53346.0,2024-08-15,CUST899,Female,27.0,Electronics,2.0,340.0,,680.0
50295.0,2024-08-15,CUST995,Male,51.0,Furniture,1.0,353.0,,353.0
43867.0,2024-08-15,CUST938,Male,20.0,Groceries,2.0,427.0,,854.0
72987.0,2024-08-15,CUST111,Male,64.0,Furniture,3.0,412.0,,1236.0
82276.0,2024-08-15,CUST475,Female,32.0,Beauty,4.0,270.0,,1080.0
27549.0,2024-08-15,CUST296,Female,28.0,Clothing,2.0,435.0,,870.0
99291.0,2024-08-15,CUST844,Female,52.0,Beauty,2.0,462.0,,924.0
20063.0,2024-08-16,CUST888,Male,29.0,Groceries,3.0,361.0,,1083.0
10033.0,2024-08-16,CUST105,Female,33.0,Electronics,2.0,54.0,,108.0
20871.0,2024-08-16,CUST991,Female,58.0,Beauty,2.0,165.0,,330.0
